location,year_week,new_cases,positivity_rate,people_vaccinated,cases_norm,positivity_z,vacc_norm,risk_score,risk_level
Germany,2022-11-07/2022-11-13,202015.0,,64846150.0,0.259046279092536,,0.9995762109563259,-0.020413292097180874,Low
Germany,2022-11-14/2022-11-20,169667.0,,64850296.0,0.2175660472479435,,0.9996424909412018,-0.041163350017208514,Low
Germany,2022-11-21/2022-11-27,170589.0,,64853818.0,0.21874833900510668,,0.9996987953567187,-0.04058064980095445,Low
Germany,2022-11-28/2022-12-04,184825.0,,64856873.0,0.2370033340755784,,0.9997476340817056,-0.03146047807446664,Low
Germany,2022-12-05/2022-12-11,199505.0,,64859261.0,0.25582767571891396,,0.9997858098182912,-0.0220540336132867,Low
Germany,2022-12-12/2022-12-18,222953.0,,64861559.0,0.285895329864209,,0.9998225467708346,-0.007025717083520677,Low
Germany,2022-12-19/2022-12-25,230746.0,,64863198.0,0.29588838806765,,0.9998487486268914,-0.002033118260208716,Low
Germany,2022-12-26/2023-01-01,151567.0,,64864285.0,0.19435619821903524,,0.9998661259408229,-0.05280181978160582,Low
Germany,2023-01-02/2023-01-08,130316.0,,64865203.0,0.16710578375973528,,0.999880801538053,-0.06642922835084031,Low
Germany,2023-01-09/2023-01-15,89089.0,,64866750.0,0.11423990276996729,,0.999905532637089,-0.09286587851057972,Low
Germany,2023-01-16/2023-01-22,62867.0,,64868679.0,0.08061511485637433,,0.9999363705750595,-0.10968289815807175,Low
Germany,2023-01-23/2023-01-29,73298.0,,64869920.0,0.09399091238237113,,0.9999562098083521,-0.10299797528006724,Low
Germany,2023-01-30/2023-02-05,84243.0,,64870967.0,0.10802581832830489,,0.9999729476627093,-0.09598303298525396,Low
Germany,2023-02-06/2023-02-12,86595.0,,64871543.0,0.11104181638996191,,0.9999821558805791,-0.09447641518710592,Low
Germany,2023-02-13/2023-02-19,97850.0,,64872101.0,0.12547423908721952,,0.9999910763416406,-0.08726154190763634,Low
Germany,2023-02-20/2023-02-26,113434.0,,64872628.0,0.1454577908698994,,0.999999501221532,-0.0772710297482801,Low
Germany,2023-02-27/2023-03-05,86321.0,,64873252.0,0.11069046287427568,,1.0000094767908911,-0.09465619008149581,Low
Germany,2023-03-06/2023-03-12,43758.0,,64873863.0,0.056111412917512024,,1.0000192445358884,-0.12194718022162723,Low
Germany,2023-03-13/2023-03-19,40307.0,,64874503.0,0.051686153856806916,,1.000029475889077,-0.1241613444549581,Low
Germany,2023-03-20/2023-03-26,32639.0,,64875122.0,0.0418533846659965,,1.0000393715259894,-0.12907921339590017,Low
Germany,2023-03-27/2023-04-02,22652.0,,64876076.0,0.02904693371286353,,1.0000546226368365,-0.13548472653909371,Low
Germany,2023-04-03/2023-04-09,14679.0,,64876299.0,0.018823059331234494,,1.0000581876239631,-0.14059719847797722,Low
Germany,2023-04-10/2023-04-16,13045.0,,,0.01672776135812753,,,0.008363880679063764,Low
Germany,2023-04-17/2023-04-23,11468.0,,,0.014705555174780106,,,0.007352777587390053,Low
Germany,2023-04-24/2023-04-30,9193.0,,,0.011788295144903515,,,0.005894147572451758,Low
Germany,2023-05-01/2023-05-07,7360.0,,,0.009437817063688663,,,0.0047189085318443316,Low
Germany,2023-05-08/2023-05-14,6708.0,,,0.008601749573807547,,,0.004300874786903774,Low
Germany,2023-05-15/2023-05-21,4359.0,,,0.005589598448453652,,,0.002794799224226826,Low
Germany,2023-05-22/2023-05-28,4272.0,,,0.005478037295662767,,,0.0027390186478313833,Low
Germany,2023-05-29/2023-06-04,2767.0,,,0.003548157583590561,,,0.0017740787917952805,Low
Germany,2023-06-05/2023-06-11,2392.0,,,0.0030672905456988154,,,0.0015336452728494077,Low
Germany,2023-06-12/2023-06-18,2014.0,,,0.0025825765715039354,,,0.0012912882857519677,Low
Germany,2023-06-19/2023-06-25,1528.0,,,0.0019593728903962333,,,0.0009796864451981167,Low
Germany,2023-06-26/2023-07-02,1099.0,,,0.001409260999048076,,,0.000704630499524038,Low
Germany,2023-07-03/2023-07-09,0.0,,,0.0,,,0.0,Low
Germany,2023-07-10/2023-07-16,0.0,,,0.0,,,0.0,Low
Germany,2023-07-17/2023-07-23,0.0,,,0.0,,,0.0,Low
Germany,2023-07-24/2023-07-30,0.0,,,0.0,,,0.0,Low
Germany,2023-07-31/2023-08-06,0.0,,,0.0,,,0.0,Low
Germany,2023-08-07/2023-08-13,0.0,,,0.0,,,0.0,Low
Germany,2023-08-14/2023-08-20,0.0,,,0.0,,,0.0,Low
Germany,2023-08-21/2023-08-27,0.0,,,0.0,,,0.0,Low
Germany,2023-08-28/2023-09-03,0.0,,,0.0,,,0.0,Low
Germany,2023-09-04/2023-09-10,0.0,,,0.0,,,0.0,Low
Germany,2023-09-11/2023-09-17,0.0,,,0.0,,,0.0,Low
Germany,2023-09-18/2023-09-24,0.0,,,0.0,,,0.0,Low
Germany,2023-09-25/2023-10-01,0.0,,,0.0,,,0.0,Low
Germany,2023-10-02/2023-10-08,0.0,,,0.0,,,0.0,Low
Germany,2023-10-09/2023-10-15,0.0,,,0.0,,,0.0,Low
Germany,2023-10-16/2023-10-22,0.0,,,0.0,,,0.0,Low
Germany,2023-10-23/2023-10-29,0.0,,,0.0,,,0.0,Low
Germany,2023-10-30/2023-11-05,0.0,,,0.0,,,0.0,Low
Germany,2023-11-06/2023-11-12,0.0,,,0.0,,,0.0,Low
Germany,2023-11-13/2023-11-19,0.0,,,0.0,,,0.0,Low
Germany,2023-11-20/2023-11-26,0.0,,,0.0,,,0.0,Low
Germany,2023-11-27/2023-12-03,0.0,,,0.0,,,0.0,Low
Germany,2023-12-04/2023-12-10,0.0,,,0.0,,,0.0,Low
Germany,2023-12-11/2023-12-17,0.0,,,0.0,,,0.0,Low
Germany,2023-12-18/2023-12-24,0.0,,,0.0,,,0.0,Low
Germany,2023-12-25/2023-12-31,0.0,,,0.0,,,0.0,Low
Germany,2024-01-01/2024-01-07,0.0,,,0.0,,,0.0,Low
Germany,2024-01-08/2024-01-14,0.0,,,0.0,,,0.0,Low
Germany,2024-01-15/2024-01-21,0.0,,,0.0,,,0.0,Low
Germany,2024-01-22/2024-01-28,0.0,,,0.0,,,0.0,Low
Germany,2024-01-29/2024-02-04,0.0,,,0.0,,,0.0,Low
Germany,2024-02-05/2024-02-11,0.0,,,0.0,,,0.0,Low
Germany,2024-02-12/2024-02-18,0.0,,,0.0,,,0.0,Low
Germany,2024-02-19/2024-02-25,0.0,,,0.0,,,0.0,Low
Germany,2024-02-26/2024-03-03,0.0,,,0.0,,,0.0,Low
Germany,2024-03-04/2024-03-10,0.0,,,0.0,,,0.0,Low
Germany,2024-03-11/2024-03-17,0.0,,,0.0,,,0.0,Low
Germany,2024-03-18/2024-03-24,0.0,,,0.0,,,0.0,Low
Germany,2024-03-25/2024-03-31,0.0,,,0.0,,,0.0,Low
Germany,2024-04-01/2024-04-07,0.0,,,0.0,,,0.0,Low
Germany,2024-04-08/2024-04-14,0.0,,,0.0,,,0.0,Low
Germany,2024-04-15/2024-04-21,0.0,,,0.0,,,0.0,Low
Germany,2024-04-22/2024-04-28,0.0,,,0.0,,,0.0,Low
Germany,2024-04-29/2024-05-05,0.0,,,0.0,,,0.0,Low
Germany,2024-05-06/2024-05-12,0.0,,,0.0,,,0.0,Low
Germany,2024-05-13/2024-05-19,0.0,,,0.0,,,0.0,Low
Germany,2024-05-20/2024-05-26,0.0,,,0.0,,,0.0,Low
Germany,2024-05-27/2024-06-02,0.0,,,0.0,,,0.0,Low
Germany,2024-06-03/2024-06-09,0.0,,,0.0,,,0.0,Low
Germany,2024-06-10/2024-06-16,0.0,,,0.0,,,0.0,Low
Germany,2024-06-17/2024-06-23,0.0,,,0.0,,,0.0,Low
Germany,2024-06-24/2024-06-30,0.0,,,0.0,,,0.0,Low
Germany,2024-07-01/2024-07-07,0.0,,,0.0,,,0.0,Low
Germany,2024-07-08/2024-07-14,0.0,,,0.0,,,0.0,Low
Germany,2024-07-15/2024-07-21,0.0,,,0.0,,,0.0,Low
Germany,2024-07-22/2024-07-28,0.0,,,0.0,,,0.0,Low
Germany,2024-07-29/2024-08-04,0.0,,,0.0,,,0.0,Low
India,2019-12-30/2020-01-05,0.0,,,-3.7474821241912217e-05,,,-1.8737410620956108e-05,Low
India,2020-01-06/2020-01-12,0.0,,,-3.7474821241912217e-05,,,-1.8737410620956108e-05,Low
India,2020-01-13/2020-01-19,0.0,,,-3.7474821241912217e-05,,,-1.8737410620956108e-05,Low
India,2020-01-20/2020-01-26,0.0,,,-3.7474821241912217e-05,,,-1.8737410620956108e-05,Low
India,2020-01-27/2020-02-02,2.0,,,-3.515439887399195e-05,,,-1.7577199436995975e-05,Low
India,2020-02-03/2020-02-09,5.0,,,-3.1673765322111565e-05,,,-1.5836882661055783e-05,Low
India,2020-02-10/2020-02-16,0.0,,,-3.7474821241912217e-05,,,-1.8737410620956108e-05,Low
India,2020-02-17/2020-02-23,0.0,,,-3.7474821241912217e-05,,,-1.8737410620956108e-05,Low
India,2020-02-24/2020-03-01,0.0,,,-3.7474821241912217e-05,,,-1.8737410620956108e-05,Low
India,2020-03-02/2020-03-08,32.0,,,-3.4806335518804407e-07,,,-1.7403167759402203e-07,Low
India,2020-03-09/2020-03-15,68.0,,,4.141953926737665e-05,,,2.0709769633688324e-05,Low
India,2020-03-16/2020-03-22,253.0,0.0285666666666666,,0.00025605860830000074,-0.40956000094433676,,-0.14321797102636785,Low
India,2020-03-23/2020-03-29,619.0,0.0414428571428571,,0.0006806959016294085,-0.13353103618169226,,-0.046395514712777586,Low
India,2020-03-30/2020-04-05,2395.0,0.0527571428571428,,0.0027412309643425996,0.10901512516299752,,0.03952590928922043,Low
India,2020-04-06/2020-04-12,4982.0,0.0515857142857142,,0.005742697297247457,0.0839030225995315,,0.032237406558459754,Low
India,2020-04-13/2020-04-19,7356.0,0.0427857142857142,,0.008497038647968806,-0.10474399177967196,,-0.032411877798900784,Low
India,2020-04-20/2020-04-26,10784.0,0.0450857142857142,,0.012474242586584134,-0.05543852211238008,,-0.013166361446040963,Low
India,2020-04-27/2020-05-03,13484.0,0.0387,,0.015606812783276486,-0.192330105598586,,-0.059512130567866854,Low
India,2020-05-04/2020-05-10,22959.0,0.0406714285714285,,0.02659981375129872,-0.15006827445519455,,-0.039223989183668734,Low
India,2020-05-11/2020-05-17,27988.0,0.0441142857142857,,0.032434515795434216,-0.076263192530862,,-0.01047485948808459,Low
India,2020-05-18/2020-05-24,40941.0,0.0540142857142857,,0.04746273126126978,0.13596469864574182,,0.07131901015664452,Low
India,2020-05-25/2020-05-31,50275.0,0.0632857142857142,,0.05829214245235364,0.3347178030809723,,0.14629730230451712,Low
India,2020-06-01/2020-06-07,64485.0,0.0691285714285714,,0.07477874337642709,0.4599720707450876,,0.1983795964489942,Low
India,2020-06-08/2020-06-14,74294.0,0.0737285714285714,,0.08615925487989201,0.558583010079671,,0.23858368096783086,Low
India,2020-06-15/2020-06-21,89539.0,0.0793857142857142,,0.10384667437936419,0.679856090752015,,0.28987296895288733,Low
India,2020-06-22/2020-06-28,118398.0,0.0844,,0.1373292089372696,0.7873481395297773,,0.3442364533040569,Low
India,2020-06-29/2020-07-05,144306.0,0.0908142857142857,,0.16738796029130867,0.9248522133224105,,0.407392254808498,Low
India,2020-07-06/2020-07-12,176388.0,0.0991714285714285,,0.20460985549511757,1.1040056279520098,,0.4887068975307622,Moderate
India,2020-07-13/2020-07-19,228065.0,0.1052285714285714,,0.2645660888486252,1.2338535729143196,,0.5641317949443245,Moderate
India,2020-07-20/2020-07-26,307904.0,0.1203714285714285,,0.3571961895648181,1.5584734353200909,,0.7240637971444408,Moderate
India,2020-07-27/2020-08-02,365201.0,0.1101428571428571,,0.42367280977218164,1.339201905619589,,0.6805570718529469,Moderate
India,2020-08-03/2020-08-09,402287.0,0.1019857142857142,,0.46670040174052707,1.164335923134969,,0.6408677739675026,Moderate
India,2020-08-10/2020-08-16,436672.0,0.0905857142857142,,0.5065942633009961,0.9199522908710012,,0.5752804334553485,Moderate
India,2020-08-17/2020-08-23,455258.0,0.0773714285714285,,0.5281579483660791,0.6366755241489832,,0.48691540763518365,Moderate
India,2020-08-24/2020-08-30,497793.0,0.0810571428571428,,0.5775075310758233,0.7156867736779358,,0.5392441363251892,Moderate
India,2020-08-31/2020-09-06,571078.0,0.0801285714285714,,0.6625336076923414,0.6957808387190918,,0.5747900973978528,Moderate
India,2020-09-07/2020-09-13,640545.0,0.0839714285714285,,0.7431299980084998,0.778160784933386,,0.643921273730935,Moderate
India,2020-09-14/2020-09-20,646263.0,0.0861142857142857,,0.7497640855583837,0.824097557915336,,0.6633161880495595,Moderate
India,2020-09-21/2020-09-27,591913.0,0.0841714285714285,,0.6867066077101507,0.7824482170783676,,0.617210179832504,Moderate
India,2020-09-28/2020-10-04,556841.0,0.0732285714285714,,0.6460156810663009,0.5478644297172166,,0.5147603909341762,Moderate
India,2020-10-05/2020-10-11,504433.0,0.0649285714285714,,0.5852113333373186,0.36993599570046787,,0.422083265163823,Low
India,2020-10-12/2020-10-18,440745.0,0.0601,,0.5113198034532658,0.2664251339144769,,0.3489086985966998,Low
India,2020-10-19/2020-10-25,370260.0,0.0517142857142857,,0.42954231815183597,0.08665922897844994,,0.24510188921837545,Low
India,2020-10-26/2020-11-01,319271.0,0.0418571428571428,,0.37038431009289285,-0.12464992673851578,,0.1415646806879659,Low
India,2020-11-02/2020-11-08,323672.0,0.0426571428571428,,0.3754903995135014,-0.10750019815858816,,0.15012013040124483,Low
India,2020-11-09/2020-11-15,306825.0,0.0410571428571428,,0.3559443216973251,-0.1417996553184434,,0.12834228148720736,Low
India,2020-11-16/2020-11-22,281227.0,0.0414999999999999,,0.32624523581031367,-0.1323060555688416,,0.11681549845606229,Low
India,2020-11-23/2020-11-29,297113.0,0.0410714285714285,,0.3446763506787043,-0.14149341016523068,,0.12281548178152141,Low
India,2020-11-30/2020-12-06,251303.0,0.0344857142857142,,0.2915270763414907,-0.28267242579642055,,0.04682818914199817,Low
India,2020-12-07/2020-12-13,212807.0,0.0314428571428571,,0.24686358660376156,-0.3479026434307871,,0.0016658681011053056,Low
India,2020-12-14/2020-12-20,174194.0,0.0262857142857142,,0.20206435215750904,-0.4584571437406783,,-0.05942782423048289,Low
India,2020-12-21/2020-12-27,156627.0,0.0221571428571428,,0.18168292228888144,-0.5469619930192325,,-0.10059523641229065,Low
India,2020-12-28/2021-01-03,136115.0,0.0208714285714285,,0.15788467048349125,-0.5745240568084022,,-0.12214108464119514,Low
India,2021-01-04/2021-01-10,126319.0,0.0194285714285714,,0.14651924172541778,-0.6054548172829135,,-0.13864956518631083,Low
India,2021-01-11/2021-01-17,107701.0,0.0200571428571428,224301.0,0.12491842990244809,-0.5919800305415425,-0.04218156579162121,-0.13840656086957262,Low
India,2021-01-18/2021-01-24,96548.0,0.0189857142857142,1615504.0,0.11197859456774074,-0.6149484170325176,-0.04077009209161807,-0.15312713486376808,Low
India,2021-01-25/2021-01-31,91650.0,0.0184571428571428,3758843.0,0.10629588018870403,-0.6262794877013976,-0.03859552329850087,-0.160260552106362,Low
India,2021-02-01/2021-02-07,80180.0,0.0175571428571428,5812362.0,0.09298825790868133,-0.6455729323538162,-0.03651208323910138,-0.17397958488362977,Low
India,2021-02-08/2021-02-14,78577.0,0.0164285714285714,8044786.0,0.09112843938079325,-0.669766299457642,-0.03424713142167731,-0.18371691540652646,Low
India,2021-02-15/2021-02-21,86711.0,0.0175714285714285,10124531.0,0.10056559715112495,-0.6452666872006035,-0.03213708323301395,-0.17073997945969666,Low
India,2021-02-22/2021-02-28,105080.0,0.0195142857142857,11845075.0,0.12187751638928858,-0.6036173463636353,-0.03039146982814191,-0.14576859255840677,Low
India,2021-03-01/2021-03-07,114068.0,0.0210285714285714,17227903.0,0.13230549451072224,-0.5711553601230583,-0.024930210649114475,-0.13001209719034212,Low
India,2021-03-08/2021-03-14,148249.0,0.0265142857142857,24452385.0,0.17196267298966347,-0.45355722128926895,-0.01760046341657825,-0.07012362144392566,Low
India,2021-03-15/2021-03-21,240082.0,0.0341571428571428,37574302.0,0.2785083466462741,-0.28971606432031877,-0.004287351858362729,0.038496653589779904,Low
India,2021-03-22/2021-03-28,372494.0,0.0460857142857142,51660234.0,0.4321342299368029,-0.034001361387470584,0.010003821002846337,0.20266606533235978,Low
India,2021-03-29/2021-04-04,513885.0,0.0641857142857142,68678838.0,0.5961776494481097,0.35401124773339077,0.027270396733899426,0.4179022019206567,Low
India,2021-04-05/2021-04-11,873296.0,0.096,91587400.0,1.0131703112864041,1.0360192039387273,0.05051275084605369,0.8616149643948485,High
India,2021-04-12/2021-04-18,1429304.0,0.1331,107371770.0,1.6582570112577082,1.8313378668328688,0.0665271090138542,1.46011769266828,High
India,2021-04-19/2021-04-25,2172063.0,0.1822571428571428,117795008.0,2.520014310044751,2.8851274390387753,0.0771022201269508,2.258236425666904,High
India,2021-04-26/2021-05-02,2597285.0,0.2103285714285714,126704151.0,3.0133616301106456,3.486899165102306,0.0861411749265502,2.7141743466021473,High
India,2021-05-03/2021-05-09,2738957.0,0.2215714285714285,133854676.0,3.177731068964645,3.7279141006809304,0.09339588755922491,2.879626086586764,High
India,2021-05-10/2021-05-16,2387663.0,0.2026857142857143,141764335.0,2.770155841306555,3.3230580081333563,0.10142079525026147,2.532935104212413,High
India,2021-05-17/2021-05-23,1846055.0,0.1535714285714285,150033188.0,2.1417761823842763,2.270187171387086,0.10981013062309496,1.848982081584154,High
India,2021-05-24/2021-05-30,1364668.0,0.1047142857142857,165598013.0,1.5832656011712611,1.2228287473986523,0.12560174488258935,1.2007826004427704,High
India,2021-05-31/2021-06-06,914539.0,0.0622428571428571,183275704.0,1.0610209011464717,0.31236190689642485,0.14353701092448418,0.6183065663483119,Moderate
India,2021-06-07/2021-06-13,630650.0,0.0394142857142857,202572835.0,0.7316497083432142,-0.17701784793793662,0.1631153132225782,0.27940131040994254,Low
India,2021-06-14/2021-06-20,441976.0,0.0377571428571428,224541283.0,0.5127480234207207,-0.21254228571064465,0.185403855284295,0.15417363341899046,Low
India,2021-06-21/2021-06-27,351218.0,0.0293714285714285,262916313.0,0.40744957678686716,-0.3923081906466716,0.2243380335327832,0.03276621663718105,Low
India,2021-06-28/2021-07-04,312250.0,0.0227428571428571,284455266.0,0.3622384673703088,-0.5344059417374996,0.2461908225830539,-0.04285146931042851,Low
India,2021-07-05/2021-07-11,291789.0,0.0227142857142857,304018852.0,0.3384993863353006,-0.5350184320439249,0.2660394622975669,-0.057912677392358426,Low
India,2021-07-12/2021-07-18,268843.0,0.0215285714285714,321893762.0,0.31187718050815144,-0.5604367797606036,0.2841748209439493,-0.08284050580372793,Low
India,2021-07-19/2021-07-25,265836.0,0.0207571428571428,341802707.0,0.3083884254779833,-0.5769740180341059,0.3043738517556346,-0.09340277133629057,Low
India,2021-07-26/2021-08-01,283923.0,0.0233857142857142,367994586.0,0.32937316516227017,-0.5206249098429158,0.33094736285513954,-0.06717424029215635,Low
India,2021-08-02/2021-08-08,278631.0,0.0233714285714285,395667593.0,0.32323332757675316,-0.5209311549961284,0.3590235829182811,-0.07456277789801051,Low
India,2021-08-09/2021-08-15,258121.0,0.0208857142857142,422575401.0,0.2994373961937309,-0.5742178116551895,0.3863234545522081,-0.10920605416528208,Low
India,2021-08-16/2021-08-22,231658.0,0.0183714285714285,451186857.0,0.268734727632594,-0.6281169586206758,0.4153517974056932,-0.1477763413117935,Low
India,2021-08-23/2021-08-29,270796.0,0.0198571428571428,488153607.0,0.31414307295042554,-0.5962674626865244,0.4528571761315809,-0.1195506518848079,Low
India,2021-08-30/2021-09-05,293643.0,0.0250714285714285,525319361.0,0.34065041787036265,-0.4844879817637823,0.4905644584705253,-0.07283025345272127,Low
India,2021-09-06/2021-09-12,248248.0,0.0227714285714285,563337272.0,0.2879826311744925,-0.5337934514310742,0.5291363142712676,-0.12220683955431982,Low
India,2021-09-13/2021-09-19,211242.0,0.0196,602206789.0,0.24504785610086396,-0.601779875444357,0.5685721845053924,-0.17338485603090178,Low
India,2021-09-20/2021-09-26,204582.0,0.0196142857142857,631601656.0,0.23732084961568947,-0.6014736302911443,0.5983953531483511,-0.18161464876630842,Low
India,2021-09-27/2021-10-03,161158.0,0.0164142857142857,659744381.0,0.1869398391634048,-0.6700725446108546,0.6269481352972689,-0.23509769132668704,Low
India,2021-10-04/2021-10-10,139572.0,0.0155,683498355.0,0.1618955205464414,-0.6896722344164858,0.6510482195923419,-0.25809475471140064,Low
India,2021-10-11/2021-10-17,114244.0,0.0134857142857142,695536360.0,0.1325096916790992,-0.7328528010195197,0.6632616258730977,-0.2897328783982469,Low
India,2021-10-18/2021-10-24,107749.0,0.0129142857142857,717676310.0,0.12497412003927817,-0.7451026071480379,0.6857241688264873,-0.30115747780614727,Low
India,2021-10-25/2021-10-31,97832.0,0.0117,733542729.0,0.11346830572794556,-0.7711334451711418,0.7018217714996631,-0.3184358186708763,Low
India,2021-11-01/2021-11-07,82236.0,0.0115285714285714,741210655.0,0.09537365210290336,-0.7748083870096983,0.7096014239893216,-0.3299363230003409,Low
India,2021-11-08/2021-11-14,81771.0,0.0105857142857142,752662221.0,0.0948341539023619,-0.7950205671217572,0.7212198464861463,-0.33902309851435597,Low
India,2021-11-15/2021-11-21,73106.0,0.0090142857142857,766988022.0,0.08478092399334737,-0.8287075339751847,0.7357543833890848,-0.3580203324030037,Low
India,2021-11-22/2021-11-28,62110.0,0.0084999999999999,784647922.0,0.07202324181452179,-0.8397323594908542,0.7536715992049545,-0.37094544479528124,Low
