location,year_week,daily_vaccinations,daily_vaccinations_raw,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
China,2021-05-31/2021-06-06,138418286.0,138707000.0,0.0,0.0,13868.0,777879000.0,,,,54.55,,,
China,2021-06-07/2021-06-13,121563143.0,114891000.0,17551947.0,0.1757142857142857,12179.285714285714,892770000.0,622000000.0,,,62.61,43.62,,
China,2021-06-14/2021-06-20,123108287.0,136453000.0,40954543.0,0.41,12333.857142857143,1029223000.0,622000000.0,,,72.18,43.62,,
China,2021-06-21/2021-06-27,151868429.0,156564000.0,40954543.0,0.41,15215.42857142857,1185787000.0,622000000.0,,,83.16,43.62,,
China,2021-06-28/2021-07-04,141869857.0,119712000.0,40954543.0,0.41,14213.714285714286,1305499000.0,622000000.0,,,91.56,43.62,,
China,2021-07-05/2021-07-11,91830999.0,76983000.0,40954543.0,0.41,9200.285714285714,1382482000.0,622000000.0,,,96.96,43.62,,
China,2021-07-12/2021-07-18,72459143.0,74075000.0,40954543.0,0.41,7259.428571428572,1456557000.0,622000000.0,,,102.15,43.62,,
China,2021-07-19/2021-07-25,83266857.0,93711000.0,40954543.0,0.41,8342.42857142857,1550268000.0,622000000.0,,,108.72,43.62,,
China,2021-07-26/2021-08-01,110079858.0,119259000.0,40954543.0,0.41,11028.57142857143,1669527000.0,622000000.0,,,117.09,43.62,,
China,2021-08-02/2021-08-08,120891715.0,112998000.0,40954543.0,0.41,12111.857142857143,1782525000.0,622000000.0,,,125.01,43.62,,
China,2021-08-09/2021-08-15,91613571.0,80403000.0,40954543.0,0.41,9178.57142857143,1862928000.0,622000000.0,777046000.0,,130.65,43.62,54.5,
China,2021-08-16/2021-08-22,80774998.0,84026000.0,40954543.0,0.41,8092.571428571428,1946954000.0,622000000.0,777046000.0,,136.54,43.62,54.5,
China,2021-08-23/2021-08-29,92097572.0,97671000.0,37692949.0,0.3774285714285714,9227.0,2044625000.0,1072500000.0,889439000.0,,143.39,75.22,62.38,
China,2021-08-30/2021-09-05,79650428.0,62820000.0,17579779.0,0.176,7980.0,2107445000.0,1072500000.0,889439000.0,,147.8,75.22,62.38,
China,2021-09-06/2021-09-12,46831999.0,40675000.0,9642319.0,0.09657142857142857,4691.857142857143,2148120000.0,1095000000.0,969720000.0,,150.65,76.79,68.01,
China,2021-09-13/2021-09-19,35114285.0,29518000.0,3624362.0,0.03614285714285714,3517.8571428571427,2177638000.0,1100842000.0,1022207000.0,,152.72,77.2,71.69,
China,2021-09-20/2021-09-26,25008570.0,22564000.0,10769877.0,0.10785714285714286,2505.5714285714284,2200202000.0,1100842000.0,1022207000.0,,154.3,77.2,71.69,
China,2021-09-27/2021-10-03,19306715.0,13489000.0,14017836.0,0.14,1934.142857142857,2213691000.0,1100842000.0,1047872000.0,,155.25,77.2,73.49,
China,2021-10-04/2021-10-10,7952285.0,7554000.0,14017836.0,0.14,796.7142857142857,2221245000.0,1100842000.0,1047872000.0,,155.78,77.2,73.49,
China,2021-10-11/2021-10-17,9616572.0,10843000.0,14017836.0,0.14,963.5714285714286,2232088000.0,1100842000.0,1047872000.0,,156.54,77.2,73.49,
China,2021-10-18/2021-10-24,13101000.0,14129000.0,14017836.0,0.14,1312.7142857142858,2246217000.0,1100842000.0,1067621000.0,,157.53,77.2,74.87,
China,2021-10-25/2021-10-31,19052001.0,27855000.0,14017836.0,0.14,1908.857142857143,2274072000.0,1100842000.0,1070386000.0,,159.48,77.2,75.07,
China,2021-11-01/2021-11-07,44258000.0,56654000.0,14017836.0,0.14,4434.0,2330726000.0,1100842000.0,1072454000.0,37973000.0,163.46,77.2,75.21,2.66
China,2021-11-08/2021-11-14,60423713.0,58842000.0,14017836.0,0.14,6053.571428571428,2389568000.0,1100842000.0,1073845000.0,49440000.0,167.58,77.2,75.31,3.47
China,2021-11-15/2021-11-21,52359000.0,47684000.0,13543854.0,0.1352857142857143,5245.714285714285,2437252000.0,1225000000.0,1076308000.0,65730000.0,170.93,85.91,75.48,4.61
China,2021-11-22/2021-11-28,49305001.0,54789000.0,7856070.0,0.07871428571428572,4939.714285714285,2492041000.0,1225000000.0,1076308000.0,65730000.0,174.77,85.91,75.48,4.61
China,2021-11-29/2021-12-05,59548428.0,60987000.0,6276130.0,0.063,5966.0,2553028000.0,1225000000.0,1125000000.0,96312000.0,179.05,85.91,78.9,6.75
China,2021-12-06/2021-12-12,59194000.0,59190000.0,6276130.0,0.063,5930.571428571428,2612218000.0,1225000000.0,1162488000.0,120580000.0,183.2,85.91,81.53,8.46
China,2021-12-13/2021-12-19,67098571.0,72072000.0,6276130.0,0.063,6722.571428571428,2684290000.0,1225000000.0,1193466000.0,120580000.0,188.25,85.91,83.7,8.46
China,2021-12-20/2021-12-26,80819428.0,85240000.0,6276130.0,0.063,8097.142857142857,2769530000.0,1225000000.0,1203362000.0,120580000.0,194.23,85.91,84.39,8.46
China,2021-12-27/2022-01-02,86864858.0,78368000.0,4847080.0,0.04857142857142858,8702.857142857143,2847898000.0,1259967000.0,1207413000.0,120580000.0,199.73,88.36,84.68,8.46
China,2022-01-03/2022-01-09,59526144.0,51659000.0,1692094.0,0.016999999999999998,5963.857142857143,2899557000.0,1262264000.0,1215878000.0,331000000.0,203.35,88.52,85.27,23.21
China,2022-01-10/2022-01-16,43936857.0,38075000.0,1458776.0,0.01457142857142857,4402.142857142857,2937632000.0,1263691000.0,1220584000.0,331000000.0,206.02,88.62,85.6,23.21
China,2022-01-17/2022-01-23,32945142.0,30489000.0,1341347.0,0.013571428571428571,3300.5714285714284,2968121000.0,1265034000.0,1224450000.0,331000000.0,208.16,88.72,85.87,23.21
China,2022-01-24/2022-01-30,32486715.0,32077000.0,1050482.0,0.010428571428571428,3254.8571428571427,3000198000.0,1266070000.0,1227387000.0,331000000.0,210.41,88.79,86.08,23.21
China,2022-01-31/2022-02-06,14315285.0,6664000.0,409771.0,0.004,1434.2857142857142,3006862000.0,1266070000.0,1227387000.0,331000000.0,210.88,88.79,86.08,23.21
China,2022-02-07/2022-02-13,26676000.0,39825000.0,620765.0,0.006142857142857143,2672.714285714286,3046687000.0,1266426000.0,1228340000.0,459843000.0,213.67,88.82,86.15,32.25
China,2022-02-14/2022-02-20,39838714.0,38025000.0,1116540.0,0.011,3991.285714285714,3084712000.0,1268180000.0,1232543000.0,459843000.0,216.34,88.94,86.44,32.25
China,2022-02-21/2022-02-27,38690285.0,39406000.0,1133674.0,0.011285714285714286,3876.285714285714,3124118000.0,1269302000.0,1234540000.0,554728000.0,219.1,89.02,86.58,38.9
China,2022-02-28/2022-03-06,38485714.0,36567000.0,1289188.0,0.012714285714285714,3856.0,3160685000.0,1269302000.0,1234540000.0,554728000.0,221.66,89.02,86.58,38.9
China,2022-03-07/2022-03-13,33488713.0,32551000.0,1332058.0,0.013,3355.1428571428573,3193236000.0,1269302000.0,1234540000.0,554728000.0,223.95,89.02,86.58,38.9
China,2022-03-14/2022-03-20,33477858.0,33098000.0,1705606.0,0.017142857142857144,3354.1428571428573,3226334000.0,1273811000.0,1239706000.0,649156000.0,226.27,89.33,86.94,45.53
China,2022-03-21/2022-03-27,29866428.0,28650000.0,2094469.0,0.020857142857142855,2992.285714285714,3254984000.0,1275541000.0,1240777000.0,671270000.0,228.28,89.46,87.02,47.08
China,2022-03-28/2022-04-03,26954716.0,24265000.0,2041632.0,0.020571428571428574,2700.5714285714284,3279249000.0,1277709000.0,1242281000.0,694936000.0,229.98,89.61,87.12,48.74
China,2022-04-04/2022-04-10,19426857.0,18302000.0,1588898.0,0.015857142857142858,1946.4285714285713,3297551000.0,1278724000.0,1243226000.0,705693000.0,231.26,89.68,87.19,49.49
China,2022-04-11/2022-04-17,18756430.0,17635000.0,1791285.0,0.017857142857142856,1879.2857142857142,3315186000.0,1280156000.0,1244923000.0,719324000.0,232.5,89.78,87.31,50.45
China,2022-04-18/2022-04-24,16625714.0,16585000.0,1964285.0,0.02,1665.857142857143,3331771000.0,1282120000.0,1246769000.0,732659000.0,233.66,89.92,87.44,51.38
China,2022-04-25/2022-05-01,15503714.0,13753000.0,1865267.0,0.018857142857142857,1553.4285714285713,3345524000.0,1284935000.0,1249688000.0,750189000.0,234.63,90.11,87.64,52.61
China,2022-05-02/2022-05-08,9416716.0,7498000.0,1225653.0,0.012142857142857141,943.4285714285714,3353022000.0,1286049000.0,1251042000.0,756723000.0,235.15,90.19,87.74,53.07
China,2022-05-09/2022-05-15,8664714.0,9367000.0,1151926.0,0.011428571428571429,868.0,3362389000.0,1287195000.0,1252592000.0,762897000.0,235.81,90.27,87.85,53.5
China,2022-05-16/2022-05-22,9125143.0,8707000.0,1216555.0,0.012,914.1428571428571,3371096000.0,1288947000.0,1254875000.0,771380000.0,236.42,90.4,88.01,54.1
China,2022-05-23/2022-05-29,8241572.0,7979000.0,1165528.0,0.011714285714285715,825.5714285714286,3379075000.0,1289584000.0,1255732000.0,774679000.0,236.98,90.44,88.07,54.33
China,2022-05-30/2022-06-05,6803000.0,5297000.0,1039475.0,0.010285714285714285,681.5714285714286,3384372000.0,1290836000.0,1257199000.0,779977000.0,237.35,90.53,88.17,54.7
China,2022-06-06/2022-06-12,4750431.0,5082000.0,833761.0,0.008428571428571428,476.14285714285717,3389454000.0,1290836000.0,1257199000.0,779977000.0,237.71,90.53,88.17,54.7
China,2022-06-13/2022-06-19,5450429.0,5572000.0,903117.0,0.009142857142857144,545.8571428571429,3395026000.0,1292334000.0,1259184000.0,785696000.0,238.1,90.63,88.31,55.1
China,2022-06-20/2022-06-26,5065143.0,4777000.0,1075572.0,0.010714285714285714,507.42857142857144,3399803000.0,1293447000.0,1259987000.0,788701000.0,238.43,90.71,88.37,55.31
China,2022-06-27/2022-07-03,4510857.0,4186000.0,1080442.0,0.011,451.85714285714283,3403989000.0,1294045000.0,1260501000.0,790025000.0,238.73,90.75,88.4,55.41
China,2022-07-04/2022-07-10,4135571.0,4415000.0,1138328.0,0.011285714285714286,414.14285714285717,3408404000.0,1295626000.0,1261908000.0,793279000.0,239.04,90.86,88.5,55.63
China,2022-07-11/2022-07-17,4544858.0,4546000.0,1333372.0,0.013571428571428571,455.2857142857143,3412950000.0,1295626000.0,1261908000.0,793279000.0,239.36,90.86,88.5,55.63
China,2022-07-18/2022-07-24,4784572.0,4950000.0,1389548.0,0.014142857142857143,479.2857142857143,3417900000.0,1298636000.0,1264901000.0,797985000.0,239.7,91.08,88.71,55.96
China,2022-07-25/2022-07-31,5288428.0,5769000.0,1174118.0,0.011857142857142856,529.7142857142857,3423669000.0,1298636000.0,1264901000.0,797985000.0,240.11,91.08,88.71,55.96
China,2022-08-01/2022-08-07,3993000.0,2354000.0,1071777.0,0.011,400.0,3426023000.0,1298636000.0,1264901000.0,797985000.0,240.27,91.08,88.71,55.96
China,2022-08-08/2022-08-14,2055142.0,1942000.0,845727.0,0.008714285714285714,205.85714285714286,3427965000.0,1301392000.0,1268285000.0,802174000.0,240.41,91.27,88.95,56.26
China,2022-08-15/2022-08-21,1995286.0,2023000.0,348417.0,0.0031428571428571426,200.0,3429988000.0,1301392000.0,1268285000.0,802174000.0,240.55,91.27,88.95,56.26
China,2022-08-22/2022-08-28,2004286.0,1977000.0,333347.0,0.003,200.71428571428572,3431965000.0,1301392000.0,1268285000.0,802174000.0,240.69,91.27,88.95,56.26
China,2022-08-29/2022-09-04,1718571.0,1485000.0,333347.0,0.003,172.28571428571428,3433450000.0,1301392000.0,1268285000.0,802174000.0,240.79,91.27,88.95,56.26
China,2022-09-05/2022-09-11,1142287.0,940000.0,291400.0,0.0027142857142857142,114.28571428571429,3434390000.0,1302773000.0,1270656000.0,805705000.0,240.86,91.37,89.11,56.51
China,2022-09-12/2022-09-18,843429.0,912000.0,140396.0,0.0012857142857142859,84.42857142857143,3435302000.0,1302773000.0,1270656000.0,805705000.0,240.92,91.37,89.11,56.51
China,2022-09-19/2022-09-25,941428.0,925000.0,127813.0,0.001,94.57142857142857,3436227000.0,1302773000.0,1270656000.0,805705000.0,240.99,91.37,89.11,56.51
China,2022-09-26/2022-10-02,884858.0,791000.0,127813.0,0.001,88.57142857142857,3437018000.0,1302773000.0,1271408000.0,807130000.0,241.04,91.37,89.17,56.61
China,2022-10-03/2022-10-09,558287.0,498000.0,127813.0,0.001,56.0,3437516000.0,1302773000.0,1271408000.0,807130000.0,241.08,91.37,89.17,56.61
China,2022-10-10/2022-10-16,667000.0,761000.0,127813.0,0.001,66.85714285714286,3438277000.0,1302773000.0,1271711000.0,807832000.0,241.13,91.37,89.19,56.65
China,2022-10-17/2022-10-23,735858.0,716000.0,127813.0,0.001,73.85714285714286,3438993000.0,1302773000.0,1271711000.0,807832000.0,241.18,91.37,89.19,56.65
China,2022-10-24/2022-10-30,708999.0,705000.0,127813.0,0.001,71.0,3439698000.0,1302773000.0,1271711000.0,807832000.0,241.23,91.37,89.19,56.65
China,2022-10-31/2022-11-06,714857.0,723000.0,134255.0,0.001142857142857143,71.71428571428571,3440421000.0,1303832000.0,1272227000.0,809299000.0,241.28,91.44,89.22,56.76
China,2022-11-07/2022-11-13,756715.0,784000.0,211567.0,0.002,75.85714285714286,3441205000.0,1303832000.0,1272227000.0,809299000.0,241.34,91.44,89.22,56.76
China,2022-11-14/2022-11-20,991429.0,1171000.0,233044.0,0.002,99.28571428571429,3442376000.0,1303832000.0,1272227000.0,809299000.0,241.42,91.44,89.22,56.76
China,2022-11-21/2022-11-27,1091428.0,951000.0,233044.0,0.002,109.42857142857143,3443327000.0,1303832000.0,1272227000.0,809299000.0,241.49,91.44,89.22,56.76
China,2022-11-28/2022-12-04,913287.0,968000.0,651367.0,0.006571428571428571,91.42857142857143,3444295000.0,1304631000.0,1272830000.0,811176000.0,241.55,91.5,89.27,56.89
China,2022-12-05/2022-12-11,2600571.0,4697000.0,1209131.0,0.012,260.7142857142857,3448992000.0,1304631000.0,1272830000.0,811176000.0,241.88,91.5,89.27,56.89
China,2022-12-12/2022-12-18,7781856.0,8499000.0,1044275.0,0.010428571428571428,779.4285714285714,3457491000.0,1307222000.0,1274018000.0,815718000.0,242.48,91.68,89.35,57.21
China,2022-12-19/2022-12-25,12153428.0,14328000.0,681590.0,0.007,1217.5714285714287,3471819000.0,1307222000.0,1274018000.0,815718000.0,243.48,91.68,89.35,57.21
China,2022-12-26/2023-01-01,9780571.0,6669000.0,670600.0,0.007,980.0,3478488000.0,1307222000.0,1274018000.0,815718000.0,243.95,91.68,89.35,57.21
China,2023-01-02/2023-01-08,5055714.0,4950000.0,670600.0,0.007,506.57142857142856,3483438000.0,1307222000.0,1274018000.0,815718000.0,244.3,91.68,89.35,57.21
China,2023-01-09/2023-01-15,5707999.0,4620000.0,599873.0,0.0061428571428571435,571.8571428571429,3488058000.0,1310096000.0,1276302000.0,825855000.0,244.62,91.88,89.51,57.92
China,2023-01-16/2023-01-22,2381123.0,0.0,154542.0,0.0017142857142857144,238.57142857142858,3489514000.0,1310189000.0,1276517000.0,826531000.0,244.73,91.89,89.52,57.97
China,2023-01-23/2023-01-29,465593.0,0.0,32327.0,0.00014285714285714287,46.57142857142857,3489746000.0,1310207000.0,1276549000.0,826583000.0,244.74,91.89,89.53,57.97
China,2023-01-30/2023-02-05,617164.0,0.0,50571.0,0.0005714285714285715,61.714285714285715,3490419000.0,1310267000.0,1276661000.0,826772000.0,244.79,91.89,89.53,57.98
China,2023-02-06/2023-02-12,377836.0,0.0,18571.0,0.0,66.25,3491077000.0,1310292000.0,1276760000.0,826913000.0,244.84,91.89,89.54,57.99
France,2020-12-21/2020-12-27,0.0,0.0,0.0,0.0,0.0,616.0,616.0,,,0.0,0.0,,
France,2020-12-28/2021-01-03,4093.0,4003.0,4089.0,0.001,8.428571428571429,4619.0,4611.0,8.0,,0.01,0.01,0.0,
France,2021-01-04/2021-01-10,56349.0,106438.0,56285.0,0.011714285714285715,118.57142857142857,111057.0,110937.0,120.0,,0.16,0.16,0.0,
France,2021-01-11/2021-01-17,276319.0,351260.0,275932.0,0.05814285714285714,582.1428571428571,462317.0,461570.0,746.0,1.0,0.68,0.68,0.0,0.0
France,2021-01-18/2021-01-24,578467.0,683158.0,577402.0,0.1217142857142857,1218.7142857142858,1145475.0,1143460.0,2014.0,1.0,1.69,1.69,0.0,0.0
France,2021-01-25/2021-01-31,620276.0,590185.0,591518.0,0.12457142857142857,1306.5714285714287,1735660.0,1680348.0,55310.0,2.0,2.56,2.48,0.08,0.0
France,2021-02-01/2021-02-07,592614.0,598914.0,426580.0,0.09,1248.4285714285713,2334574.0,2056671.0,277901.0,2.0,3.44,3.03,0.41,0.0
France,2021-02-08/2021-02-14,728380.0,797756.0,371278.0,0.07828571428571429,1534.4285714285713,3132330.0,2434766.0,697562.0,2.0,4.62,3.59,1.03,0.0
France,2021-02-15/2021-02-21,826022.0,830124.0,323895.0,0.06842857142857142,1740.142857142857,3962454.0,2730723.0,1231708.0,23.0,5.84,4.03,1.82,0.0
France,2021-02-22/2021-02-28,824514.0,853743.0,353338.0,0.07442857142857143,1737.142857142857,4816197.0,3154522.0,1661643.0,32.0,7.1,4.65,2.45,0.0
France,2021-03-01/2021-03-07,1035254.0,1321391.0,667911.0,0.14057142857142857,2181.0,6137588.0,4132366.0,2005176.0,46.0,9.05,6.09,2.96,0.0
France,2021-03-08/2021-03-14,1522344.0,1589674.0,1208594.0,0.2547142857142857,3207.0,7727262.0,5423698.0,2303504.0,60.0,11.39,8.0,3.4,0.0
France,2021-03-15/2021-03-21,1436916.0,1267909.0,1204920.0,0.2537142857142857,3027.0,8995171.0,6489128.0,2505961.0,82.0,13.26,9.57,3.7,0.0
France,2021-03-22/2021-03-28,1626787.0,1860996.0,1410269.0,0.29714285714285715,3427.0,10856167.0,8121994.0,2734073.0,100.0,16.01,11.98,4.03,0.0
France,2021-03-29/2021-04-04,1993227.0,2003100.0,1634742.0,0.3444285714285714,4199.0,12859267.0,9658275.0,3200853.0,139.0,18.96,14.24,4.72,0.0
France,2021-04-05/2021-04-11,1951014.0,2154118.0,1425943.0,0.30028571428571427,4110.0,15013385.0,11216239.0,3796875.0,271.0,22.14,16.54,5.6,0.0
France,2021-04-12/2021-04-18,2574077.0,2582297.0,1797028.0,0.3782857142857143,5422.571428571428,17595682.0,12974437.0,4619763.0,1482.0,25.95,19.13,6.81,0.0
France,2021-04-19/2021-04-25,2546731.0,2569452.0,1607040.0,0.33842857142857147,5365.0,20165134.0,14533415.0,5631856.0,5216.0,29.74,21.43,8.3,0.01
France,2021-04-26/2021-05-02,2745670.0,2806220.0,1701504.0,0.35842857142857143,5784.285714285715,22971354.0,16327620.0,6698245.0,10851.0,33.87,24.08,9.88,0.02
France,2021-05-03/2021-05-09,3086151.0,3276963.0,1942713.0,0.4092857142857143,6501.285714285715,26248317.0,18364115.0,7985117.0,17699.0,38.71,27.08,11.78,0.03
France,2021-05-10/2021-05-16,3475309.0,3589950.0,2278460.0,0.48,7321.285714285715,29838267.0,20886413.0,9091428.0,24277.0,44.0,30.8,13.41,0.04
France,2021-05-17/2021-05-23,3647698.0,3697049.0,2754970.0,0.5804285714285714,7684.142857142857,33535316.0,23696598.0,10013762.0,35624.0,49.45,34.94,14.77,0.05
France,2021-05-24/2021-05-30,3456762.0,3451929.0,2527020.0,0.5322857142857143,7282.142857142857,36987245.0,26059339.0,11162493.0,45803.0,54.54,38.43,16.46,0.07
France,2021-05-31/2021-06-06,3910407.0,4069415.0,2514706.0,0.5298571428571429,8238.0,41056660.0,28629011.0,12752380.0,55884.0,60.54,42.22,18.81,0.08
France,2021-06-07/2021-06-13,4088002.0,4061502.0,2419424.0,0.5097142857142857,8611.857142857143,45118162.0,30927200.0,14583352.0,65046.0,66.53,45.61,21.51,0.1
France,2021-06-14/2021-06-20,4079621.0,4097347.0,1976428.0,0.4162857142857143,8594.285714285714,49215509.0,32728721.0,16927385.0,73022.0,72.58,48.26,24.96,0.11
France,2021-06-21/2021-06-27,4084011.0,4108663.0,1519878.0,0.3201428571428572,8603.42857142857,53324172.0,34060687.0,19741426.0,80266.0,78.63,50.23,29.11,0.12
France,2021-06-28/2021-07-04,4146320.0,4145515.0,1226173.0,0.2582857142857143,8734.714285714286,57469687.0,35261299.0,22717108.0,91342.0,84.75,52.0,33.5,0.13
France,2021-07-05/2021-07-11,4048813.0,3976150.0,1235451.0,0.2604285714285714,8529.42857142857,61445837.0,36509105.0,25478586.0,102543.0,90.61,53.84,37.57,0.15
France,2021-07-12/2021-07-18,4135193.0,4336587.0,1473030.0,0.31028571428571433,8711.57142857143,65782424.0,38243744.0,28145328.0,112327.0,97.01,56.4,41.5,0.17
France,2021-07-19/2021-07-25,4715187.0,4796089.0,2169346.0,0.45699999999999996,9933.142857142857,70578513.0,40589906.0,30680733.0,122121.0,104.08,59.86,45.24,0.18
France,2021-07-26/2021-08-01,4572250.0,4374255.0,2564110.0,0.5401428571428571,9632.0,74952768.0,43210184.0,32500658.0,132201.0,110.53,63.72,47.93,0.19
France,2021-08-02/2021-08-08,3868513.0,3577080.0,2364621.0,0.49814285714285716,8149.571428571428,78529848.0,45348736.0,33984286.0,141930.0,115.8,66.87,50.11,0.21
France,2021-08-09/2021-08-15,3338619.0,3161260.0,1777403.0,0.37457142857142856,7033.428571428572,81691108.0,46902711.0,35626272.0,150987.0,120.47,69.16,52.54,0.22
France,2021-08-16/2021-08-22,3104240.0,3120068.0,1259363.0,0.2652857142857143,6539.428571428572,84811176.0,48019027.0,37648895.0,160371.0,125.07,70.81,55.52,0.24
France,2021-08-23/2021-08-29,3063092.0,3025098.0,942207.0,0.19842857142857143,6452.857142857143,87836274.0,48883083.0,39816732.0,173269.0,129.53,72.09,58.72,0.26
France,2021-08-30/2021-09-05,2760614.0,2584698.0,770770.0,0.16242857142857142,5815.571428571428,90420972.0,49609766.0,41576725.0,284356.0,133.34,73.16,61.31,0.42
France,2021-09-06/2021-09-12,2055626.0,1817178.0,572325.0,0.12057142857142857,4330.428571428572,92238150.0,50109835.0,42723380.0,463321.0,136.02,73.89,63.0,0.68
France,2021-09-13/2021-09-19,1654069.0,1553107.0,450290.0,0.09485714285714285,3484.5714285714284,93791257.0,50519731.0,43587377.0,749114.0,138.31,74.5,64.28,1.1
France,2021-09-20/2021-09-26,1372513.0,1273212.0,320696.0,0.06742857142857143,2891.285714285714,95064469.0,50795348.0,44283152.0,1053457.0,140.19,74.91,65.3,1.55
France,2021-09-27/2021-10-03,1139438.0,1069899.0,255144.0,0.05357142857142857,2400.285714285714,96134368.0,51053118.0,44802636.0,1348129.0,141.76,75.29,66.07,1.99
France,2021-10-04/2021-10-10,1034139.0,1013107.0,245281.0,0.05185714285714286,2178.4285714285716,97147475.0,51283453.0,45229123.0,1706228.0,143.26,75.62,66.7,2.52
France,2021-10-11/2021-10-17,988481.0,966961.0,219227.0,0.04642857142857143,2082.285714285714,98114436.0,51496566.0,45575218.0,2115542.0,144.68,75.94,67.21,3.12
France,2021-10-18/2021-10-24,962011.0,960102.0,197780.0,0.04171428571428571,2026.7142857142858,99074538.0,51682926.0,45870361.0,2595487.0,146.1,76.21,67.64,3.83
France,2021-10-25/2021-10-31,953754.0,938856.0,170273.0,0.03585714285714286,2009.2857142857142,100013394.0,51841220.0,46112320.0,3135281.0,147.48,76.45,68.0,4.62
France,2021-11-01/2021-11-07,859846.0,903400.0,143728.0,0.030285714285714284,1811.2857142857142,100916794.0,51986515.0,46335039.0,3671524.0,148.82,76.66,68.33,5.41
France,2021-11-08/2021-11-14,1125339.0,1129009.0,142396.0,0.030142857142857145,2370.714285714286,102045803.0,52117791.0,46571215.0,4433860.0,150.48,76.86,68.68,6.54
France,2021-11-15/2021-11-21,1376964.0,1551247.0,145603.0,0.031000000000000003,2900.8571428571427,103597050.0,52277784.0,46852405.0,5544597.0,152.77,77.09,69.09,8.18
